m,branch,qz_center,gui_L,final_L,gui_background_density,final_data_density,pixel_count,delta_L,delta_density
1,+,1.8751670752206775,2.0234375,2.0234375,18.781725903732653,18.781725903732653,484.0,0.0,0.0
1,+,1.8993004996121918,2.0494791666666665,2.0494791666666665,17.384969485393366,17.384969485393366,491.0,0.0,0.0
1,+,1.9234339240037066,2.0755208333333335,2.0755208333333335,15.763810819675172,15.763810819675172,495.0,0.0,0.0
1,+,1.9475673483952212,2.1015625000000004,2.1015625000000004,15.438286902082297,15.438286902082297,506.0,0.0,0.0
1,+,1.9717007727867355,2.127604166666667,2.127604166666667,14.925623385540279,14.925623385540279,512.0,0.0,0.0
1,+,1.99583419717825,2.1536458333333335,2.1536458333333335,15.875876397795206,15.875876397795206,527.0,0.0,0.0
1,+,2.019967621569765,2.1796875000000004,2.1796875000000004,14.400353617108735,14.400353617108735,528.0,0.0,0.0
1,+,2.0441010459612787,2.2057291666666665,2.2057291666666665,13.108879832515278,13.108879832515278,537.0,0.0,0.0
1,+,2.0682344703527935,2.2317708333333335,2.2317708333333335,13.327228151023121,13.327228151023121,545.0,0.0,0.0
1,+,2.0923678947443083,2.2578125000000004,2.2578125000000004,13.364922781910082,13.364922781910082,561.0,0.0,0.0
1,+,2.116501319135822,2.2838541666666665,2.2838541666666665,15.244704907317356,15.244704907317356,570.0,0.0,0.0
1,+,2.140634743527337,2.3098958333333335,2.3098958333333335,15.930607092936976,15.930607092936976,579.0,0.0,0.0
1,+,2.1647681679188517,2.3359375000000004,2.3359375000000004,16.51414036598387,16.51414036598387,591.0,0.0,0.0
1,+,2.1889015923103656,2.3619791666666665,2.3619791666666665,15.303852692654727,15.303852692654727,604.0,0.0,0.0
1,+,2.2130350167018804,2.3880208333333335,2.3880208333333335,15.277651020871488,15.277651020871488,615.0,0.0,0.0
1,+,2.237168441093395,2.4140625,2.4140625,16.834361951094664,16.834361951094664,622.0,0.0,0.0
1,+,2.26130186548491,2.440104166666667,2.440104166666667,18.933238779086913,18.933238779086913,639.0,0.0,0.0
1,+,2.2854352898764243,2.4661458333333335,2.4661458333333335,21.003680148088716,21.003680148088716,651.0,0.0,0.0
1,+,2.3095687142679386,2.4921875,2.4921875,22.01515552796039,22.01515552796039,664.0,0.0,0.0
1,+,2.3337021386594534,2.518229166666667,2.518229166666667,19.071354671722457,19.071354671722457,680.0,0.0,0.0
1,+,2.3578355630509678,2.5442708333333335,2.5442708333333335,17.479285553582095,17.479285553582095,692.0,0.0,0.0
1,+,2.381968987442482,2.5703125,2.5703125,15.794239496460623,15.794239496460623,711.0,0.0,0.0
1,+,2.406102411833997,2.596354166666667,2.596354166666667,14.558738878909534,14.558738878909534,728.0,0.0,0.0
1,+,2.430235836225511,2.6223958333333335,2.6223958333333335,13.903880434135832,13.903880434135832,743.0,0.0,0.0
1,+,2.4543692606170255,2.6484375,2.6484375,14.36623636902066,14.36623636902066,767.0,0.0,0.0
1,+,2.4785026850085403,2.674479166666667,2.674479166666667,14.136254887852434,14.136254887852434,780.0,0.0,0.0
1,+,2.5026361094000547,2.7005208333333335,2.7005208333333335,17.38450563673145,17.38450563673145,797.0,0.0,0.0
1,+,2.526769533791569,2.7265625,2.7265625,23.87193365875471,23.87193365875471,820.0,0.0,0.0
1,+,2.5509029581830838,2.752604166666667,2.752604166666667,36.214586167129674,36.214586167129674,845.0,0.0,0.0
1,+,2.575036382574598,2.7786458333333335,2.7786458333333335,46.19760848837077,46.19760848837077,863.0,0.0,0.0
1,+,2.5991698069661124,2.8046875,2.8046875,44.06474031358686,44.06474031358686,886.0,0.0,0.0
1,+,2.623303231357627,2.830729166666667,2.830729166666667,31.607673950318016,31.607673950318016,911.0,0.0,0.0
1,+,2.6474366557491416,2.856770833333333,2.856770833333333,19.300576209807375,19.300576209807375,939.0,0.0,0.0
1,+,2.6715700801406563,2.8828125,2.8828125,10.454091432388887,10.454091432388887,964.0,0.0,0.0
1,+,2.6957035045321707,2.9088541666666665,2.9088541666666665,5.829877711664527,5.829877711664527,998.0,0.0,0.0
1,+,2.7198369289236854,2.9348958333333335,2.9348958333333335,3.471515642651413,3.471515642651413,1022.0,0.0,0.0
1,+,2.7439703533152002,2.9609375000000004,2.9609375000000004,2.361259079842432,2.361259079842432,1061.0,0.0,0.0
1,+,2.768103777706714,2.9869791666666665,2.9869791666666665,1.4553864143632032,1.4553864143632032,1092.0,0.0,0.0
3,-,0.4754284605128358,0.5130208333333334,0.5130208333333334,-7.755906208798764,-7.755906208798764,542.0,0.0,0.0
3,-,0.4995618849043504,0.5390625,0.5390625,-7.667912752965987,-7.667912752965987,545.0,0.0,0.0
3,-,0.5236953092958649,0.5651041666666667,0.5651041666666667,-7.420775907249811,-7.420775907249811,544.0,0.0,0.0
3,-,0.5478287336873793,0.5911458333333333,0.5911458333333333,-7.072667524719281,-7.072667524719281,553.0,0.0,0.0
3,-,0.5719621580788938,0.6171875,0.6171875,-7.470306515190199,-7.470306515190199,554.0,0.0,0.0
3,-,0.5960955824704084,0.6432291666666667,0.6432291666666667,-7.031542175799763,-7.031542175799763,557.0,0.0,0.0
3,-,0.620229006861923,0.6692708333333334,0.6692708333333334,-6.610847376169972,-6.610847376169972,562.0,0.0,0.0
3,-,0.6443624312534375,0.6953125000000001,0.6953125000000001,-6.727886365828566,-6.727886365828566,564.0,0.0,0.0
3,-,0.6684958556449518,0.7213541666666666,0.7213541666666666,-6.17235215796925,-6.17235215796925,569.0,0.0,0.0
3,-,0.6926292800364664,0.7473958333333334,0.7473958333333334,-6.141735456135146,-6.141735456135146,570.0,0.0,0.0
3,-,0.716762704427981,0.7734375,0.7734375,-5.1106703979083505,-5.1106703979083505,580.0,0.0,0.0
3,-,0.7408961288194955,0.7994791666666667,0.7994791666666667,-4.214670133044224,-4.214670133044224,575.0,0.0,0.0
3,-,0.76502955321101,0.8255208333333334,0.8255208333333334,-2.954362922966607,-2.954362922966607,585.0,0.0,0.0
3,-,0.7891629776025244,0.8515625,0.8515625,-1.0721345070083734,-1.0721345070083734,587.0,0.0,0.0
3,-,0.813296401994039,0.8776041666666666,0.8776041666666666,1.3636375956544668,1.3636375956544668,592.0,0.0,0.0
3,-,0.8374298263855535,0.9036458333333334,0.9036458333333334,4.846951808767825,4.846951808767825,597.0,0.0,0.0
3,-,0.8615632507770681,0.9296875000000001,0.9296875000000001,9.910140246828778,9.910140246828778,601.0,0.0,0.0
3,-,0.8856966751685824,0.9557291666666666,0.9557291666666666,16.980191244982418,16.980191244982418,606.0,0.0,0.0
3,-,0.909830099560097,0.9817708333333334,0.9817708333333334,21.490626006693898,21.490626006693898,608.0,0.0,0.0
3,-,0.9339635239516116,1.0078125000000002,1.0078125000000002,14.4862879704123,14.4862879704123,618.0,0.0,0.0
3,-,0.9580969483431261,1.0338541666666667,1.0338541666666667,8.07711876524623,8.07711876524623,617.0,0.0,0.0
3,-,0.9822303727346405,1.0598958333333333,1.0598958333333333,1.9492830403052692,1.9492830403052692,630.0,0.0,0.0
3,-,1.0063637971261552,1.0859375000000002,1.0859375000000002,-1.5565238773868186,-1.5565238773868186,628.0,0.0,0.0
3,-,1.0304972215176695,1.1119791666666667,1.1119791666666667,-3.5054191531413856,-3.5054191531413856,639.0,0.0,0.0
3,-,1.0546306459091839,1.1380208333333333,1.1380208333333333,-4.568859344021381,-4.568859344021381,642.0,0.0,0.0
3,-,1.0787640703006987,1.1640625,1.1640625,-4.907386317391828,-4.907386317391828,649.0,0.0,0.0
3,-,1.1028974946922132,1.1901041666666667,1.1901041666666667,-5.785530033748312,-5.785530033748312,655.0,0.0,0.0
3,-,1.1270309190837278,1.2161458333333335,1.2161458333333335,-5.71719532413128,-5.71719532413128,659.0,0.0,0.0
3,-,1.151164343475242,1.2421875,1.2421875,-5.703600941300228,-5.703600941300228,669.0,0.0,0.0
3,-,1.1752977678667567,1.2682291666666667,1.2682291666666667,-5.593557382021357,-5.593557382021357,672.0,0.0,0.0
3,-,1.1994311922582712,1.2942708333333335,1.2942708333333335,-5.225465078012716,-5.225465078012716,682.0,0.0,0.0
3,-,1.2235646166497856,1.3203125,1.3203125,-5.024192489528249,-5.024192489528249,686.0,0.0,0.0
3,-,1.2476980410413,1.3463541666666667,1.3463541666666667,-4.978507798237757,-4.978507798237757,696.0,0.0,0.0
3,-,1.2718314654328147,1.3723958333333335,1.3723958333333335,-5.615224223876907,-5.615224223876907,706.0,0.0,0.0
3,-,1.2959648898243294,1.3984375000000004,1.3984375000000004,-5.097704670213176,-5.097704670213176,711.0,0.0,0.0
3,-,1.3200983142158438,1.4244791666666667,1.4244791666666667,-5.1412551500849775,-5.1412551500849775,720.0,0.0,0.0
3,-,1.3442317386073581,1.4505208333333333,1.4505208333333333,-5.213969999072591,-5.213969999072591,727.0,0.0,0.0
3,-,1.368365162998873,1.4765625000000002,1.4765625000000002,-4.749490452108888,-4.749490452108888,738.0,0.0,0.0
3,-,1.3924985873903872,1.5026041666666667,1.5026041666666667,-4.803705272580897,-4.803705272580897,744.0,0.0,0.0
3,-,1.4166320117819016,1.5286458333333333,1.5286458333333333,-4.580815600549607,-4.580815600549607,757.0,0.0,0.0
3,-,1.4407654361734163,1.5546875000000002,1.5546875000000002,-4.430637666361589,-4.430637666361589,760.0,0.0,0.0
3,-,1.4648988605649307,1.5807291666666667,1.5807291666666667,-4.620801939511,-4.620801939511,772.0,0.0,0.0
3,-,1.4890322849564452,1.6067708333333335,1.6067708333333335,-4.357727237967296,-4.357727237967296,786.0,0.0,0.0
3,-,1.5131657093479598,1.6328125,1.6328125,-4.3431034252759,-4.3431034252759,793.0,0.0,0.0
3,-,1.5372991337394744,1.6588541666666667,1.6588541666666667,-4.112674319042665,-4.112674319042665,804.0,0.0,0.0
