sample_name,tilt_deg,theta_initial_deg_used_for_q,qz_map_source,qr_integration_source,solid_angle_corrected,m,qr,qr_original,qr_fit_count,qr_fit_sample_count,qr_fit_method,branch,phi_window,delta_qr,qz_bin,qz_min,qz_max,qz_center,pixel_count,acceptance_sum,acceptance_source,background_sum_raw,background_sum,fit_sum,background_mean_raw,background_mean,fit_mean,background_weighted_sum_raw,background_weighted_sum,fit_weighted_sum,background_density_raw,qr_sideband_background_density,qr_sideband_pixel_count,qr_sideband_inner_delta_qr,qr_sideband_outer_delta_qr,qr_sideband_percentile,qr_transverse_background_subtracted,background_density,fit_density,two_theta_min,two_theta_max,two_theta_mean,smoothed_background_density
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,28,1.1149642068879704,1.139097631279485,1.1270309190837278,354,354.0,pixel_count,25296.550397805797,25296.550397805797,0.0,71.45918191470564,71.45918191470564,0.0,25296.550397805797,25296.550397805797,0.0,71.45918191470564,,0,,,,False,71.45918191470564,0.0,27.593660354614258,30.872556686401367,29.245937962152208,72.34129898576552
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,29,1.139097631279485,1.1632310556709995,1.151164343475242,356,356.0,pixel_count,26956.68611848965,26956.68611848965,0.0,75.72102842272373,75.72102842272373,0.0,26956.68611848965,26956.68611848965,0.0,75.72102842272373,,0,,,,False,75.72102842272373,0.0,27.859893798828125,31.059858322143555,29.466217787772166,73.30828614195417
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,30,1.1632310556709995,1.1873644800625138,1.1752977678667567,360,360.0,pixel_count,26813.024978993166,26813.024978993166,0.0,74.48062494164768,74.48062494164768,0.0,26813.024978993166,26813.024978993166,0.0,74.48062494164768,,0,,,,False,74.48062494164768,0.0,28.080833435058594,31.295377731323242,29.696335307378302,70.54438590785439
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,31,1.1873644800625138,1.2114979044540284,1.1994311922582712,361,361.0,pixel_count,22823.32973818271,22823.32973818271,0.0,63.22252005036762,63.22252005036762,0.0,22823.32973818271,22823.32973818271,0.0,63.22252005036762,,0,,,,False,63.22252005036762,0.0,28.266756057739258,31.53205108642578,29.92284179893793,62.966258769358596
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,32,1.2114979044540284,1.235631328845543,1.2235646166497856,365,365.0,pixel_count,19078.382764544473,19078.382764544473,0.0,52.26954182066979,52.26954182066979,0.0,19078.382764544473,19078.382764544473,0.0,52.26954182066979,,0,,,,False,52.26954182066979,0.0,28.53731918334961,31.72494125366211,30.139511708015437,54.13508513539299
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,33,1.235631328845543,1.2597647532370573,1.2476980410413,369,369.0,pixel_count,16787.829044295362,16787.829044295362,0.0,45.495471664757076,45.495471664757076,0.0,16787.829044295362,16787.829044295362,0.0,45.495471664757076,,0,,,,False,45.495471664757076,0.0,28.808780670166016,31.964153289794922,30.37998821470877,47.96495944593132
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,34,1.2597647532370573,1.283898177628572,1.2718314654328147,370,370.0,pixel_count,16475.863843230785,16475.863843230785,0.0,44.52936173846158,44.52936173846158,0.0,16475.863843230785,16475.863843230785,0.0,44.52936173846158,,0,,,,False,44.52936173846158,0.0,29.036821365356445,32.20423126220703,30.613224519280973,45.50225286944167
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,35,1.283898177628572,1.3080316020200866,1.2959648898243294,376,376.0,pixel_count,16872.515858351413,16872.515858351413,0.0,44.87371238923248,44.87371238923248,0.0,16872.515858351413,16872.515858351413,0.0,44.87371238923248,,0,,,,False,44.87371238923248,0.0,29.22829246520996,32.40182113647461,30.85472338292243,45.39839623568622
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,36,1.3080316020200866,1.332165026411601,1.3200983142158438,378,378.0,pixel_count,17899.119152739986,17899.119152739986,0.0,47.352167070740705,47.352167070740705,0.0,17899.119152739986,17899.119152739986,0.0,47.352167070740705,,0,,,,False,47.352167070740705,0.0,29.502775192260742,32.64387893676758,31.08509996620514,45.246902655661046
PbI2,4.0,4.0,detector_qspace_per_pixel,detector_qr_band_per_qz_bin_fast,False,1,1.5806530407269872,1.5806530407269872,0,0,saved_q_group_rows_no_fit_points,-,-,0.13,37,1.332165026411601,1.3562984508031155,1.3442317386073581,380,380.0,pixel_count,16895.002728362782,16895.002728362782,0.0,44.460533495691536,44.460533495691536,0.0,16895.002728362782,16895.002728362782,0.0,44.460533495691536,,0,,,,False,44.460533495691536,0.0,29.777740478515625,32.886539459228516,31.338692517745272,42.59993612036017
