X,Bi / central-Te,X,Ends only,X,+ mosaic/scale,X,Measured
2.91319502648,151.375135051,2.91319502648,335.656155746,2.91319502648,181.542947268,2.91319502648,344.889166338
2.94760708252,1022.77929303,2.94760708252,1418.23304213,2.94760708252,882.839385596,2.94760708252,942.026881759
2.98201689383,4446.64369404,2.98201689383,4981.88509057,2.98201689383,3346.71322905,2.98201689383,2469.87860136
3.01642443421,6799.1266627,3.01642443421,6549.42283687,3.01642443421,4835.55889646,3.01642443421,3639.00807511
3.05082967744,3846.74954962,3.05082967744,3170.04373125,3.05082967744,2564.82999443,3.05082967744,2481.95245016
3.08523259734,1027.32639801,3.08523259734,655.140469535,3.08523259734,595.760189008,3.08523259734,835.743660338
3.1196331677,490.420594383,3.1196331677,237.318359753,3.1196331677,261.622906928,3.1196331677,309.272637855
3.15403136232,359.851796861,3.15403136232,157.819326304,3.15403136232,184.746540197,3.15403136232,205.356156713
3.18842715501,288.094162824,3.18842715501,120.734486683,3.18842715501,149.763566909,3.18842715501,141.131359952
