X,Bi / central-Se,X,Ends only,X,+ mosaic/scale,X,Measured
2.92926567827,653.919017971,2.92926567827,1034.11542255,2.92926567827,645.104946104,2.92926567827,1274.24237641
2.96156481265,3924.9715457,2.96156481265,4663.59083825,2.96156481265,3467.86378513,2.96156481265,2963.54119674
2.99386169167,11370.0903149,2.99386169167,11948.7133654,2.99386169167,9735.23878073,2.99386169167,8087.29692349
3.02615629073,11255.5402843,3.02615629073,10506.6228121,3.02615629073,9343.58897999,3.02615629073,10857.719173
3.05844858525,4017.94810342,3.05844858525,3336.28340227,3.05844858525,3234.40588876,3.05844858525,7661.60017644
3.09073855062,1071.89130846,3.09073855062,693.99953691,3.09073855062,794.609331074,3.09073855062,2634.77343943
3.12302616226,521.503581304,3.12302616226,276.444456729,3.12302616226,357.309183921,3.12302616226,807.627182849
3.15531139558,378.903365548,3.15531139558,177.062053917,3.15531139558,247.303942732,3.15531139558,433.441319854
3.187594226,279.209857305,3.187594226,124.742198384,3.187594226,178.988312546,3.187594226,265.170919273
