m,branch,qz_center,gui_L,final_L,gui_background_density,final_data_density,pixel_count,delta_L,delta_density
1,+,2.49547867787381,2.6744791666666665,2.6744791666666665,42.67998965727006,42.67998965727006,817.0,0.0,0.0
1,+,2.5197773991773524,2.7005208333333335,2.7005208333333335,41.9799615860488,41.9799615860488,842.0,0.0,0.0
1,+,2.544076120480895,2.7265625000000004,2.7265625000000004,41.62651822356603,41.62651822356603,863.0,0.0,0.0
1,+,2.568374841784437,2.7526041666666665,2.7526041666666665,42.51738808510034,42.51738808510034,882.0,0.0,0.0
1,+,2.59267356308798,2.7786458333333335,2.7786458333333335,42.456570968860696,42.456570968860696,904.0,0.0,0.0
1,+,2.6169722843915224,2.8046875000000004,2.8046875000000004,42.79609099089491,42.79609099089491,933.0,0.0,0.0
1,+,2.6412710056950646,2.8307291666666665,2.8307291666666665,41.962985835250855,41.962985835250855,960.0,0.0,0.0
1,+,2.665569726998607,2.8567708333333335,2.8567708333333335,38.77436125047106,38.77436125047106,987.0,0.0,0.0
1,+,2.6898684483021498,2.8828125000000004,2.8828125000000004,34.88453880247955,34.88453880247955,1020.0,0.0,0.0
1,+,2.714167169605692,2.9088541666666665,2.9088541666666665,30.974392494327663,30.974392494327663,1051.0,0.0,0.0
1,+,2.7384658909092345,2.9348958333333335,2.9348958333333335,29.1787513132441,29.1787513132441,1081.0,0.0,0.0
1,+,2.762764612212777,2.9609375000000004,2.9609375000000004,27.60010115829061,27.60010115829061,1125.0,0.0,0.0
1,+,2.7870633335163193,2.9869791666666665,2.9869791666666665,26.23645189752584,26.23645189752584,1156.0,0.0,0.0
3,-,0.4754284605128358,0.5130208333333334,0.5130208333333334,26.55605936421553,26.55605936421553,511.0,0.0,0.0
3,-,0.4995618849043504,0.5390625,0.5390625,26.958245597759394,26.958245597759394,514.0,0.0,0.0
3,-,0.5236953092958649,0.5651041666666667,0.5651041666666667,27.2691858242505,27.2691858242505,517.0,0.0,0.0
3,-,0.5478287336873793,0.5911458333333333,0.5911458333333333,27.296087886830673,27.296087886830673,526.0,0.0,0.0
3,-,0.5719621580788938,0.6171875,0.6171875,28.198713919394244,28.198713919394244,527.0,0.0,0.0
3,-,0.5960955824704084,0.6432291666666667,0.6432291666666667,28.77724937440171,28.77724937440171,528.0,0.0,0.0
3,-,0.620229006861923,0.6692708333333334,0.6692708333333334,29.889309801138882,29.889309801138882,529.0,0.0,0.0
3,-,0.6443624312534375,0.6953125000000001,0.6953125000000001,29.650017977000022,29.650017977000022,538.0,0.0,0.0
3,-,0.6684958556449518,0.7213541666666666,0.7213541666666666,30.977264151400156,30.977264151400156,538.0,0.0,0.0
3,-,0.6926292800364664,0.7473958333333334,0.7473958333333334,31.85486117403135,31.85486117403135,542.0,0.0,0.0
3,-,0.716762704427981,0.7734375,0.7734375,33.90487459710206,33.90487459710206,546.0,0.0,0.0
3,-,0.7408961288194955,0.7994791666666667,0.7994791666666667,35.27604495280613,35.27604495280613,550.0,0.0,0.0
3,-,0.76502955321101,0.8255208333333334,0.8255208333333334,38.27952603009089,38.27952603009089,554.0,0.0,0.0
3,-,0.7891629776025244,0.8515625,0.8515625,41.634189306496936,41.634189306496936,557.0,0.0,0.0
3,-,0.813296401994039,0.8776041666666666,0.8776041666666666,43.60378084586573,43.60378084586573,563.0,0.0,0.0
3,-,0.8374298263855535,0.9036458333333334,0.9036458333333334,42.6093695429109,42.6093695429109,567.0,0.0,0.0
3,-,0.8615632507770681,0.9296875000000001,0.9296875000000001,39.72669636962422,39.72669636962422,570.0,0.0,0.0
3,-,0.8856966751685824,0.9557291666666666,0.9557291666666666,35.9347221652427,35.9347221652427,575.0,0.0,0.0
3,-,0.909830099560097,0.9817708333333334,0.9817708333333334,34.802474241396894,34.802474241396894,579.0,0.0,0.0
3,-,0.9339635239516116,1.0078125000000002,1.0078125000000002,33.39465310532865,33.39465310532865,585.0,0.0,0.0
3,-,0.9580969483431261,1.0338541666666667,1.0338541666666667,31.992978687011785,31.992978687011785,588.0,0.0,0.0
3,-,0.9822303727346405,1.0598958333333333,1.0598958333333333,30.977250322440373,30.977250322440373,596.0,0.0,0.0
